id,clee,nombre_de_la_unidad_economica,raz_social,codigo_de_la_clase_actividad_scian,nombre_clase_actividad_scian,categoria_clasificacion,decision_clasificacion,decision_refinada,prioridad_refinada,regla_refinamiento,motivo_refinamiento,per_ocu,direccion_completa_denue,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,cod_postal,localidad,municipio,entidad,ageb,manzana,telefono,correoelec,www,tipounieco,fecha_alta,universo_revision,latitud_revision,longitud_revision,url_busqueda_google_maps,url_punto_google_maps,url_openstreetmap,estado_revision_manual,establecimiento_encontrado,nombre_encontrado,giro_observado,evidencia_proceso_humedo,evidencia_mezclilla,decision_manual,confianza_revision,fuentes_consultadas,fecha_revision,revisor,notas_revision
3427200,21074315229000551000000000U7,PRETINA Y PRESILLA DE PANTALON DE MEZCLILLA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"PRIVADA NINGUNO 6, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,NINGUNO,CALLE,NARCISO MENDOZA,OTRO(ESPECIFIQUE),CULTIVO,PRIVADA,NINGUNO,6,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,068,,,,Fijo,2010-07,universo_productivo_amplio_314,19.20630768,-98.37806532,https://www.google.com/maps/search/?api=1&query=PRIVADA+NINGUNO+6+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20630768%2C-98.37806532,https://www.openstreetmap.org/?mlat=19.2063077&mlon=-98.3780653#map=19/19.2063077/-98.3780653,PENDIENTE,,,,,,,,,,,
3427211,21074315225000041002000000U7,MAQUILA DE PANTALON SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE PALMA 8, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,PALMA,PRIVADA,NINGUNO,PRIVADA,NINGUNO,CALLE,VENUSTIANO CARRANZA,8,,,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,002,2271030359,,,Fijo,2010-07,universo_productivo_amplio_314,19.20783852,-98.38225532,https://www.google.com/maps/search/?api=1&query=CALLE+PALMA+8+COLONIA+CENTRO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20783852%2C-98.38225532,https://www.openstreetmap.org/?mlat=19.2078385&mlon=-98.3822553#map=19/19.2078385/-98.3822553,PENDIENTE,,,,,,,,,,,
3427268,21074315229000111002000000U0,TALLER DE MAQUILA DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE SAN ISIDRO 20, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,SAN ISIDRO,CALLE,IXTACUIXTLA SUR,CALLE,NINGUNO,CALLE,SAN MANUEL,20,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,057,,,,Fijo,2010-07,universo_productivo_amplio_314,19.20462826,-98.38071348,https://www.google.com/maps/search/?api=1&query=CALLE+SAN+ISIDRO+20+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20462826%2C-98.38071348,https://www.openstreetmap.org/?mlat=19.2046283&mlon=-98.3807135#map=19/19.2046283/-98.3807135,PENDIENTE,,,,,,,,,,,
3427858,21074314991000122002000000U3,TALLER DE MAQUILA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE BENITO JUAREZ 13, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,BENITO JUAREZ,CALLE,SALTO DEL AGUA,PRIVADA,EX-HACIENDA DE ARRIBA,CALLE,BENITO JUAREZ,13,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,026,2271084196,,,Fijo,2010-07,universo_productivo_amplio_314,19.21038837,-98.38802293,https://www.google.com/maps/search/?api=1&query=CALLE+BENITO+JUAREZ+13+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21038837%2C-98.38802293,https://www.openstreetmap.org/?mlat=19.2103884&mlon=-98.3880229#map=19/19.2103884/-98.3880229,PENDIENTE,,,,,,,,,,,
3427871,21074812210000202021000000U5,PEGADO DE PRESILLA SIN NOMBRE,,315123,Fabricaci�n de ropa exterior de tejido de punto,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,6 a 10 personas,"CALLE ADOLFO LOPEZ MATEOS 5, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,ADOLFO LOPEZ MATEOS,CALLE,VIOLETAS PONIENTE,CALLE,DOMINGO ARENAS,CALLE,EL REBOZO,5,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,021,,,,Fijo,2010-07,universo_productivo_amplio_314,19.21221675,-98.38532579,https://www.google.com/maps/search/?api=1&query=CALLE+ADOLFO+LOPEZ+MATEOS+5+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21221675%2C-98.38532579,https://www.openstreetmap.org/?mlat=19.2122167&mlon=-98.3853258#map=19/19.2122167/-98.3853258,PENDIENTE,,,,,,,,,,,
3427887,21074315229001142001000000U4,TALLER DE MAQUILA HOJALEADORA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,6 a 10 personas,"CALLE DOMINGO ARENAS 38, LOCALIDAD SANTA ANA XALMIMILULCP, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,DOMINGO ARENAS,PRIVADA,DOMINGO ARENAS,CALLE,PERITAS,CALLE,VIOLETAS PONIENTE,38,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCP,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,016,,,,Fijo,2010-07,universo_productivo_amplio_314,19.21084323,-98.38439888,https://www.google.com/maps/search/?api=1&query=CALLE+DOMINGO+ARENAS+38+LOCALIDAD+SANTA+ANA+XALMIMILULCP+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21084323%2C-98.38439888,https://www.openstreetmap.org/?mlat=19.2108432&mlon=-98.3843989#map=19/19.2108432/-98.3843989,PENDIENTE,,,,,,,,,,,
3427899,21074315229000831002000000U3,TALLER DE MAQUILA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE MELCHOR OCAMPO 4, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,MELCHOR OCAMPO,CALLE,DOMINGO ARENAS,CALLE,NINGUNO,CALLE,REFORMA,4,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,009,2214010689,,,Fijo,2010-07,universo_productivo_amplio_314,19.21085093,-98.38389696,https://www.google.com/maps/search/?api=1&query=CALLE+MELCHOR+OCAMPO+4+PUEBLO+SANTA+ANA+XALMIMINULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21085093%2C-98.38389696,https://www.openstreetmap.org/?mlat=19.2108509&mlon=-98.3838970#map=19/19.2108509/-98.3838970,PENDIENTE,,,,,,,,,,,
3427964,21074315229001282002000000U8,MAQUILA DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE MAGNOLIA SN, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,MAGNOLIA,PRIVADA,MAGNOLIA,CALLE,INDUSTRIA,CALLE,ZARAGOZA,,SN,,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,014,2212933994,,,Fijo,2014-12,universo_productivo_amplio_314,19.21187634,-98.38030054,https://www.google.com/maps/search/?api=1&query=CALLE+MAGNOLIA+SN+COLONIA+CENTRO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21187634%2C-98.38030054,https://www.openstreetmap.org/?mlat=19.2118763&mlon=-98.3803005#map=19/19.2118763/-98.3803005,PENDIENTE,,,,,,,,,,,
3428048,21074315229000581000000000U4,MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE SAN ANTONIO 40, COLONIA SAN ANTONIO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,SAN ANTONIO,CALLE,EL VOLCAN,CALLE,AQUILES SERDAN SUR,CALLEJON,VOLCANCITO,40,,,,,,COLONIA,SAN ANTONIO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,046,2271120507,,,Fijo,2010-07,universo_productivo_amplio_314,19.20901077,-98.3860345,https://www.google.com/maps/search/?api=1&query=CALLE+SAN+ANTONIO+40+COLONIA+SAN+ANTONIO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20901077%2C-98.3860345,https://www.openstreetmap.org/?mlat=19.2090108&mlon=-98.3860345#map=19/19.2090108/-98.3860345,PENDIENTE,,,,,,,,,,,
3428078,21074315229000992000000000U3,TERMINADO DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE PRIMAVERA 15, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,PRIMAVERA,CALLE,MELCHOR OCAMPO,CALLE,RIO XOCHIAC,PRIVADA,NINGUNO,15,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,007,,,,Fijo,2010-07,universo_productivo_amplio_314,19.21499311,-98.37481352,https://www.google.com/maps/search/?api=1&query=CALLE+PRIMAVERA+15+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21499311%2C-98.37481352,https://www.openstreetmap.org/?mlat=19.2149931&mlon=-98.3748135#map=19/19.2149931/-98.3748135,PENDIENTE,,,,,,,,,,,
3428080,21074315229000661000000000U4,TALLER DE COSTURA DE PANTALON DE MESCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE PRIMAVERA 5, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,PRIMAVERA,CALLE,MELCHOR OCAMPO,CALLE,RIO XOCHIAC,CALLE,RIO XOCHIAC,5,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,007,2271530036,,,Fijo,2010-07,universo_productivo_amplio_314,19.21465783,-98.37527847,https://www.google.com/maps/search/?api=1&query=CALLE+PRIMAVERA+5+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21465783%2C-98.37527847,https://www.openstreetmap.org/?mlat=19.2146578&mlon=-98.3752785#map=19/19.2146578/-98.3752785,PENDIENTE,,,,,,,,,,,
3428120,21074315229000491001000000U6,TALLER DE COSTURA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE SANTA CRUZ 3, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,SANTA CRUZ,CALLE,ISABEL LA CATOLICA,CALLE,SAN MIGUEL,BOULEVARD,RIO XOCHIAC,3,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0203,039,,,,Fijo,2010-07,universo_productivo_amplio_314,19.21605447,-98.3782744,https://www.google.com/maps/search/?api=1&query=CALLE+SANTA+CRUZ+3+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21605447%2C-98.3782744,https://www.openstreetmap.org/?mlat=19.2160545&mlon=-98.3782744#map=19/19.2160545/-98.3782744,PENDIENTE,,,,,,,,,,,
3428137,21074315229000121002000000U9,TALLER DE PANTALON DE CABALLERO,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"PRIVADA NINGUNO 44, PUEBLO SANTA ANA XALMIMINUCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,NINGUNO,CALLE,CUHACTEMOCZINT,CALLE,EMILIANO ZAPATA,BOULEVARD,RIO XOCHIAC,44,,,,,,PUEBLO,SANTA ANA XALMIMINUCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,027,,,,Fijo,2010-07,universo_productivo_amplio_314,19.21453924,-98.3877805,https://www.google.com/maps/search/?api=1&query=PRIVADA+NINGUNO+44+PUEBLO+SANTA+ANA+XALMIMINUCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21453924%2C-98.3877805,https://www.openstreetmap.org/?mlat=19.2145392&mlon=-98.3877805#map=19/19.2145392/-98.3877805,PENDIENTE,,,,,,,,,,,
3428151,21074315229001371002000000U9,MAQUILA DE PANTALON DE MESCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE CALLE DEL PRADO 47, COLONIA SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CALLE DEL PRADO,CALLE,SAN MARTIN,CALLE,AQUILES SERDAN NORTE,CALLE,VIOLETAS PONIENTE,47,,,,,,COLONIA,SANTA ANA XALMIMINULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,010,2271530278,,,Fijo,2010-07,universo_productivo_amplio_314,19.2131021,-98.38392209,https://www.google.com/maps/search/?api=1&query=CALLE+CALLE+DEL+PRADO+47+COLONIA+SANTA+ANA+XALMIMINULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.2131021%2C-98.38392209,https://www.openstreetmap.org/?mlat=19.2131021&mlon=-98.3839221#map=19/19.2131021/-98.3839221,PENDIENTE,,,,,,,,,,,
3428168,21074315229000051002000000U8,TALLER DE MAQUILA SIN NOMBRE,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"PRIVADA NINGUNO 7, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",PRIVADA,NINGUNO,CALLE,SAN MARTIN,CALLE,SAN MARTIN,CALLE,SAN MARTIN,7,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,018,,,,Fijo,2010-07,universo_productivo_amplio_314,19.21384111,-98.38482768,https://www.google.com/maps/search/?api=1&query=PRIVADA+NINGUNO+7+PUEBLO+SANTA+ANA+XALMIMINULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21384111%2C-98.38482768,https://www.openstreetmap.org/?mlat=19.2138411&mlon=-98.3848277#map=19/19.2138411/-98.3848277,PENDIENTE,,,,,,,,,,,
3428202,21074315229001102001000000U8,TALLER DE MAQUILA DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE CALLE DEL REFUGIO 22, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CALLE DEL REFUGIO,PRIVADA,NINGUNO,CALLEJON,CALLEJON DEL REFUGIO,CALLE,PROVIDENCIA,22,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,005,,,,Fijo,2010-07,universo_productivo_amplio_314,19.21390585,-98.38287639,https://www.google.com/maps/search/?api=1&query=CALLE+CALLE+DEL+REFUGIO+22+PUEBLO+SANTA+ANA+XALMIMINULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21390585%2C-98.38287639,https://www.openstreetmap.org/?mlat=19.2139058&mlon=-98.3828764#map=19/19.2139058/-98.3828764,PENDIENTE,,,,,,,,,,,
3428204,21074315229000241000000000U5,MAQUILA DE PANTALON DE MESCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE CALLE DEL REFUGIO 22, PUEBLO SANTA ANA XALMIMINULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,CALLE DEL REFUGIO,PRIVADA,NINGUNO,CALLEJON,CALLEJON DEL REFUGIO,CALLE,PROVIDENCIA,22,,,,,,PUEBLO,SANTA ANA XALMIMINULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,005,,,,Fijo,2010-07,universo_productivo_amplio_314,19.21390585,-98.38287639,https://www.google.com/maps/search/?api=1&query=CALLE+CALLE+DEL+REFUGIO+22+PUEBLO+SANTA+ANA+XALMIMINULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21390585%2C-98.38287639,https://www.openstreetmap.org/?mlat=19.2139058&mlon=-98.3828764#map=19/19.2139058/-98.3828764,PENDIENTE,,,,,,,,,,,
3428228,21074315229000811002000000U5,MAQUILAR PANTALON DE MEZCLILLA,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,produccion_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE GLORIA 4 A, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,GLORIA,PRIVADA,PRIVADA DE LA GLORIA,CALLE,IXTACUIXTLA NORTE,CALLE,JUAN PIZACO,4,A,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0025,047,,,,Fijo,2010-07,universo_productivo_amplio_314,19.20875293,-98.37822862,https://www.google.com/maps/search/?api=1&query=CALLE+GLORIA+4+A+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.20875293%2C-98.37822862,https://www.openstreetmap.org/?mlat=19.2087529&mlon=-98.3782286#map=19/19.2087529/-98.3782286,PENDIENTE,,,,,,,,,,,
3428278,21074315229000281000000000U1,TALLER DE MAQUILA DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE IXTACUIXTLA NORTE 27, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,IXTACUIXTLA NORTE,CALLE,ZARAGOZA,CALLE,16 DE SEPTIEMBRE,CALLE,16 DE SEPTIEMBRE,27,,,,0,A,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,020,,,,Fijo,2010-07,universo_productivo_amplio_314,19.21179084,-98.37736777,https://www.google.com/maps/search/?api=1&query=CALLE+IXTACUIXTLA+NORTE+27+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21179084%2C-98.37736777,https://www.openstreetmap.org/?mlat=19.2117908&mlon=-98.3773678#map=19/19.2117908/-98.3773678,PENDIENTE,,,,,,,,,,,
3428312,21074315229000781000000000U0,TALLER DE MAQUILA DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE 16 DE SEPTIEMBRE 5, COLONIA CENTRO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,16 DE SEPTIEMBRE,PRIVADA,NINGUNO,PRIVADA,16 DE SEPTIEMBRE,PRIVADA,INDUSTRIA,5,,,,,,COLONIA,CENTRO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,013,2272712352,,,Fijo,2010-07,universo_productivo_amplio_314,19.21260075,-98.37795268,https://www.google.com/maps/search/?api=1&query=CALLE+16+DE+SEPTIEMBRE+5+COLONIA+CENTRO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21260075%2C-98.37795268,https://www.openstreetmap.org/?mlat=19.2126008&mlon=-98.3779527#map=19/19.2126008/-98.3779527,PENDIENTE,,,,,,,,,,,
3428340,21074315229000191000000000U2,TALLER DE MAQUILA DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CERRADA 3 DE MAYO SN, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CERRADA,3 DE MAYO,PRIVADA,10 DE MAYO,CALLE,RIO XOCHIAC,CALLE,16 DE SEPTIEMBRE,,SN,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,031,2271200845,,,Fijo,2010-07,universo_productivo_amplio_314,19.21158174,-98.37623497,https://www.google.com/maps/search/?api=1&query=CERRADA+3+DE+MAYO+SN+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21158174%2C-98.37623497,https://www.openstreetmap.org/?mlat=19.2115817&mlon=-98.3762350#map=19/19.2115817/-98.3762350,PENDIENTE,,,,,,,,,,,
3428342,21074315229001122000000000U6,TALLER DE MAQUILA DE PANTALON,,315229,Confecci�n en serie de otra ropa exterior de materiales textiles,maquila_textil,INCLUIR_MEDIA,RETENER,media,conservar_universo_productivo,Actividad perteneciente al universo productivo amplio sin señal húmeda prioritaria,0 a 5 personas,"CALLE IXTACUIXTLA NORTE 30, LOCALIDAD SANTA ANA XALMIMILULCO, 74169, Santa Ana Xalmimilulco, Huejotzingo, Puebla",CALLE,IXTACUIXTLA NORTE,CALLE,16 DE SEPTIEMBRE,PRIVADA,PRIVADA DE IXTACUIXTLA,CALLE,RIO XOCHIAC,30,,,,,,LOCALIDAD,SANTA ANA XALMIMILULCO,74169,Santa Ana Xalmimilulco,Huejotzingo,Puebla,0190,031,,,,Fijo,2010-07,universo_productivo_amplio_314,19.21212898,-98.37712855,https://www.google.com/maps/search/?api=1&query=CALLE+IXTACUIXTLA+NORTE+30+LOCALIDAD+SANTA+ANA+XALMIMILULCO+74169+Santa+Ana+Xalmimilulco+Huejotzingo+Puebla,https://www.google.com/maps/search/?api=1&query=19.21212898%2C-98.37712855,https://www.openstreetmap.org/?mlat=19.2121290&mlon=-98.3771285#map=19/19.2121290/-98.3771285,PENDIENTE,,,,,,,,,,,
