id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,source_folder,categoria_relevancia_ambiental,palabras_clave_detectadas,distancia_hidrografia_m,rango_distancia_hidrografia,latitud,longitud,nota_metodologica
10985716,21074314120000051000000000U0,TALLER DE COSTURA,314120,agebs\huejotzingo,media_relevancia_ambiental,costura,298.8183769910999,250-500 m,19.15860723,-98.42062574,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11032714,21074312112000281000000000U2,LAVADO DE BOTELLAS,312112,agebs\huejotzingo,alta_relevancia_ambiental,lavado,160.54712001055805,100-250 m,19.1642243,-98.40431708,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11048473,21074811499000251000000000U2,TALLER DE MAQUILA SIN NOMBRE,811499,agebs\huejotzingo,media_relevancia_ambiental,maquila,70.74123048172166,0-100 m,19.14111867,-98.42143061,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11095597,21074315224000091000000000U5,MASCARAS DE CARNAVAL,315224,agebs\huejotzingo,revisar,,51.536118971083646,0-100 m,19.15676224,-98.41094181,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11194114,21074812210000891000000000U5,ATM LAVANDERIA,812210,agebs\huejotzingo,alta_relevancia_ambiental,lavanderia,478.43580887451094,250-500 m,19.17568428,-98.38347777,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11270149,21074315222000021000000000U6,TALLER DE TELA SIN NOMBRE,315222,agebs\huejotzingo,media_relevancia_ambiental,,102.2255502804097,100-250 m,19.14137431,-98.41902887,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11341938,21074812210000661000000000U2,LAVANDERIA KLING,812210,agebs\huejotzingo,alta_relevancia_ambiental,lavanderia,80.64136624894363,0-100 m,19.17471765,-98.3880594,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11484735,21074313111000021000000000U3,CASA OLIVER,313111,agebs\huejotzingo,revisar,,307.29928807558366,250-500 m,19.16097359,-98.4070651,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11488206,21074315121000023000000000U6,BONETERA DE PUEBLA SAN JOSE,315121,agebs\huejotzingo,revisar,,39.38290354228654,0-100 m,19.14630178,-98.38867009,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11495272,21074812210000881000000000U6,LAVANDERIA EASY WASH,812210,agebs\huejotzingo,alta_relevancia_ambiental,lavanderia,239.68415433557706,100-250 m,19.1634221,-98.40752147,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11499902,21074812210000611000000000U7,LAVANDERIA ATENDERTE ES UN PLACER,812210,agebs\huejotzingo,alta_relevancia_ambiental,lavanderia,46.27071678612237,0-100 m,19.15194958,-98.40893172,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11530114,21074315229002542000000000U4,TALLER DE MAQUILA SIN NOMBRE,315229,agebs\huejotzingo,media_relevancia_ambiental,maquila,152.45924122688893,100-250 m,19.16378536,-98.40489814,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11580049,21074812210000901000000000U2,LAVANDERIA PLANCHADO Y TINTORERIA BUDY 24,812210,agebs\huejotzingo,alta_relevancia_ambiental,lavanderia; tintoreria,17.606644656624738,0-100 m,19.16172427,-98.40434779,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11620168,21074315224000081000000000U6,ARTESANIAS PARA CARNAVAL SIN NOMBRE,315224,agebs\huejotzingo,revisar,,454.55666820531616,250-500 m,19.16739713,-98.40361347,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11684425,21074812210000701000000000U6,LAVANDERIA,812210,agebs\huejotzingo,alta_relevancia_ambiental,lavanderia,541.6830187665789,500-1000 m,19.16136267,-98.40656672,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
11827938,21074313210000105000000000U4,INDORAMA VENTURES MOBILITY PUEBLA,313210,agebs\huejotzingo,revisar,,211.67224426260253,100-250 m,19.15856927,-98.37948213,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
3263505,21132812210000241000000000U9,LAVANDERIA MILY,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,313.75907021354396,250-500 m,19.28398394,-98.43351687,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
3273813,21132315229000691010000000U7,LAVANDERIA SIN NOMBRE,313310,agebs\san_martin,alta_relevancia_ambiental,lavanderia,644.988036568674,500-1000 m,19.26574751,-98.409746,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
3319671,21132811499000631010000000U1,SERVICIO DE COSTURA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,costura,208.04590254244556,100-250 m,19.29462451,-98.47097049,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
3320438,21132315229003102001000000U2,TALLER DE COSTURA DE PLAYERAS SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,costura,588.6770853450961,500-1000 m,19.2947931,-98.46967604,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
3321634,21122811211000031100000000U2,REPARACION DE LAVADORAS,811410,agebs\san_martin,alta_relevancia_ambiental,lavado,324.7550637952662,250-500 m,19.28145213,-98.43820083,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
3321785,21132315225000511000000000U5,FABRICACION DE ROPA VENUZZI,315225,agebs\san_martin,media_relevancia_ambiental,,405.9885180384147,250-500 m,19.28850648,-98.46512892,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
3324831,21132315229003031120000000U3,DISEÑO Y CONFECCION MAGUI,315229,agebs\san_martin,media_relevancia_ambiental,confeccion,103.32033257250929,100-250 m,19.27989364,-98.43714987,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
3325286,21132812210000521000000000U4,LAVANDERIA LULU,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,408.969466203585,250-500 m,19.28159693,-98.43067763,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
3408923,21143315229000011002000000U5,TALLER DE COSTURA Y BORDADO JEFIB,314991,agebs\san_martin,media_relevancia_ambiental,bordado; costura,167.08414468827328,100-250 m,19.30265025,-98.47592113,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
3410713,21132315229002793002000000U9,TALLER DE COSTURA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,costura,168.43209588516186,100-250 m,19.29515536,-98.46845598,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
4185220,29019812210000221010000000U2,MAQUILA DE OJAL PARA PANTALON,315229,agebs\san_martin,media_relevancia_ambiental,maquila; pantalon,64.10777008668866,0-100 m,19.28083564,-98.39618927,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
6271697,21132313210000016102003933S9,FABRICA DE SAN MARTIN,313210,agebs\san_martin,revisar,,395.4139758581218,250-500 m,19.29210931,-98.44304428,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
7536157,21132315229003561000000000U9,TALLER DE MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,49.35404342878979,0-100 m,19.30142932,-98.45666657,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
7536246,21143314912000011000000000U7,LONAS Y LUMINOSOS KENIA,314912,agebs\san_martin,revisar,,359.4030525006756,250-500 m,19.30979736,-98.48354746,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
7536486,21143315229000192000000000U3,TALLER COSTURA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,costura,573.9295738208533,500-1000 m,19.30745574,-98.47700343,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
7583002,21132812210000711000000000U1,LAVANDERIA CONY,812210,agebs\san_martin,alta_relevancia_ambiental,lavanderia,376.15167917432734,250-500 m,19.28728036,-98.44569939,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
7583218,21132315229003631000000000U0,TALLER DE MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,79.29111695147594,0-100 m,19.29621133,-98.46699776,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
7583500,21132722515001331010000000U8,SERVICIO DE COSTURA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,costura,20.526351613792055,0-100 m,19.29644028,-98.46827699,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
7583667,21132315229003791000000000U2,TALLER DE MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,73.31734053496162,0-100 m,19.28780334,-98.43862135,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
7726723,29019812210000232001000000U9,MELASA LAVADO Y PROCESO SECO,812210,agebs\san_martin,alta_relevancia_ambiental,lavado,67.64718883838799,0-100 m,19.28024471,-98.39721619,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8077137,21132315229003951000000000U2,TALLER DE COSTURA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,costura,67.64718883838799,0-100 m,19.27371854,-98.4136389,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8077253,21132315222000281000000000U2,TALLER DE MAQUILA SIN NOMBRE,315229,agebs\san_martin,media_relevancia_ambiental,maquila,67.64718883838799,0-100 m,19.27193152,-98.40684485,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8111871,21132315225000621000000000U2,CONFECCION DE PRENDAS DE VESTIR SOBRE MEDIDA SIN NOMBRE,315225,agebs\san_martin,media_relevancia_ambiental,confeccion,114.0183490480619,100-250 m,19.28883854,-98.4406304,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8125903,29019315229000801100000000U3,MAQUILA DE PANTALON,315229,agebs\san_martin,media_relevancia_ambiental,maquila; pantalon,389.21011890328344,250-500 m,19.28210417,-98.39995347,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8125958,29019812210000321010000000U0,LAVANDERIA FLORES,313310,agebs\san_martin,alta_relevancia_ambiental,lavanderia,587.3262381087603,500-1000 m,19.28129394,-98.39733985,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8125959,29019315229000811000000000U2,MAQUILA DE PANTALON DE MEZCLILLA,315229,agebs\san_martin,media_relevancia_ambiental,maquila; mezclilla; pantalon,479.7937189953456,250-500 m,19.28132603,-98.39744602,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8126134,29019315229000841010000000U9,MAQUILA PANTALON DE MEZCLILLA DESLAVADO,313310,agebs\san_martin,alta_relevancia_ambiental,deslavado; maquila; mezclilla; pantalon,277.6758097941454,250-500 m,19.28289662,-98.39890087,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
8559020,21143315229000122001000000U0,COSTURA,315229,agebs\san_martin,media_relevancia_ambiental,costura,704.3050113847531,500-1000 m,19.27137146,-98.4930034,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa."
