d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica,dentro_cuenca,scian_3,scian_4,scian_6,actividad_lavanderia_tintoreria,actividad_acabado_textil,actividad_confeccion,actividad_fabricacion_telas,actividad_tejido_hilado,actividad_bordado_deshilado,senal_pantalon,senal_mezclilla_o_pantalon,universo_conceptual,cluster,probabilidad,persistencia_territorial,tipo_resultado_espacial,grupo_espacial
3431148,21140314991000031000000000U5,BORDADOS COMPUTALIZADOS CAPMAZZ,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,AVENIDA,11 ORIENTE,CALLE,2 SUR,AVENIDA,MIGUEL ALEMAN VALDES,AVENIDA,13 ORIENTE,1101.0,3,,,,,BARRIO,SAN PABLO TECAMAC,,,,72750,21,PUEBLA,140,San Pedro Cholula,1,Cholula de Rivadavia,0060,22,2215951218.0,,,Fijo,19.05757291,-98.30910442,2010-07,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
9852943,21114314991000961000000000U8,BORDADOS COMPUTARIZADO,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,9 NORTE,AVENIDA,68 PONIENTE,AVENIDA,66 PONIENTE,CALLE,7 NORTE,,SN,,,,,COLONIA,GUADALUPE VICTORIA,,,,72230,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,3525,30,2224469368.0,,,Fijo,19.072733,-98.18972337,2024-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
9682319,21074314991000271000000000U8,BORDADOS COMPUTARIZADOS,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,20 DE NOVIEMBRE,CALLE,AYALA,PRIVADA,20 DE NOVIEMBRE,CALLE,REFORMA,,SN,,,321.0,,BARRIO,TERCER,,,,74160,21,PUEBLA,74,Huejotzingo,1,Huejotzingo,0044,18,2212343718.0,,,Fijo,19.16159272,-98.41213947,2024-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",7,0.8682027295359241,1.0,CONCENTRACION,CLUSTER_007
11583702,21106314991000071000000000U2,BORDADOS COMPUTARIZADOS,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,REFORMA,CARRETERA,FEDERAL PUEBLA A ATLIXCO,AVENIDA,REFORMA,CALLE,BUGAMBILIAS,,SN,,,,,LOCALIDAD,SAN BERNABE TEMOXTITLA,,,,72860,21,PUEBLA,106,Ocoyucan,8,San Bernabé Temoxtitla,011A,27,,,,Fijo,19.00018916,-98.33218692,2024-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,0.6,DISPERSO_RUIDO,RUIDO_DISPERSO
3465132,21136314991000142002000000U8,BORDADOS COMPUTARIZADOS MICHELL,,314991,"Confección, bordado y deshilado de productos textiles",6 a 10 personas,AVENIDA,BERRIOZABAL,PRIVADA,NINGUNO,PRIVADA,NINGUNO,AVENIDA,AGUSTIN DE ITURBIDE,3.0,,,,,,LOCALIDAD,SAN MIGUEL XOXTLA,,,,72620,21,PUEBLA,136,San Miguel Xoxtla,1,San Miguel Xoxtla,0049,2,2212399059.0,BORDADOS_MICHELL@HOTMAIL.COM,,Fijo,19.16650507,-98.30552809,2010-07,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",19,0.5421717879813553,1.0,CONCENTRACION,CLUSTER_019
3277284,21114314991000411000000000U4,BORDADOS DALI,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,2 SUR,AVENIDA,13 ORIENTE,AVENIDA,15 ORIENTE,CALLE,16 DE SEPTIEMBRE,1301.0,,,,,,COLONIA,EL CARMEN,,,,72530,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,3760,7,2225828470.0,,,Fijo,19.03890984,-98.19987393,2010-07,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
8559602,21136314991000221000000000U0,BORDADOS DAVE,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,AVENIDA,JESUS CARRANZA,AVENIDA,CUAUHTEMOC,AVENIDA,CORREGIDORA,CALLE,JOSE MARIA MORELOS,38.0,,,,,,LOCALIDAD,SAN MIGUEL XOXTLA,,,,72620,21,PUEBLA,136,San Miguel Xoxtla,1,San Miguel Xoxtla,0049,9,2211525132.0,DAVECONFECCIONES@HOTMAIL.COM,,Fijo,19.17091787,-98.30611882,2019-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",19,0.961566293076141,1.0,CONCENTRACION,CLUSTER_019
3345923,21114314991000561000000000U6,BORDADOS DE CALIDAD,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,GUADALAJARA,AVENIDA,INDEPENDENCIA,PRIVADA,PRIVADA DE LA CALLE GUADALAJARA,CALLE,GUERRERO,16.0,,,,,,COLONIA,INDEPENDENCIA,,,,72150,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,346A,1,2221767624.0,,,Fijo,19.07396164,-98.2546589,2014-12,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
8150338,21114314991000701000000000U8,BORDADOS DE CALIDAD,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,2 SUR,AVENIDA,21 ORIENTE,PRIVADA,TAMAULIPAS,CALLE,4 SUR,2104.0,D,,,,,COLONIA,EL CARMEN,,,,72530,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,3756,26,,BORDADOSDECALIDADPUEBLA@GMAIL.COM,WWW.BORDADOSENPUEBLA.COM,Fijo,19.03579817,-98.20151252,2019-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
8658345,21114314991000791000000000U9,BORDADOS DE JESUS,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,AVENIDA,16 PONIENTE,CALLE,7 NORTE,CALLE,5 NORTE,AVENIDA,18 PONIENTE,502.0,C,,,,,COLONIA,CENTRO,,,,72000,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,0408,40,2227868461.0,,,Fijo,19.05234176,-98.19841023,2019-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
7547324,21114314991000741000000000U4,BORDADOS DE ROPA SIN NOMBRE,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,REPUBLICA DE VENEZUELA,AVENIDA,REPUBLICA MEXICANA,CALLE,REPUBLICA DE ALEMANIA,CALLE,REPUBLICA DE RUMANIA,10.0,,,,,,COLONIA,IGNACIO ROMERO VARGAS,,,,72724,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,5822,19,2222854129.0,,,Fijo,19.07790665,-98.25832074,2019-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
3319088,21134314991000151000000000U4,BORDADOS DIGITALIZADOS SIN NOMBRE,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,SAN MIGUEL,CALLE,CALLE DE LA LUZ,PRIVADA,SAN MIGUEL,CALLE,CALLE DE LA LUZ,24.0,,,,,,LOCALIDAD,SAN MATIAS TLALANCALECA,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,003A,29,2481607725.0,,,Fijo,19.32698356,-98.49670273,2014-12,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,1.0,1.0,CONCENTRACION,CLUSTER_012
3276061,21114314991000331000000000U4,BORDADOS DOÑA FINA,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,5 DE MAYO,CALLE,AVENIDA 8 PONIENTE,AVENIDA,4 PONIENTE,CALLE,3 NORTE,409.0,,,1.0,,,COLONIA,CENTRO,CENTRO Y PLAZA COMERCIAL,CENTRO COMERCIAL LA VICTORIA,9,72000,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,0412,4,2225685702.0,ANID_PAREDES@HOTMAIL.COM,,Fijo,19.04670957,-98.19733305,2013-07,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
10315135,21132314991000301000000000U9,BORDADOS EL AGUILA,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,AJUSCO,CALLE,PARICUTIN SUR,CALLE,PICO DE ORIZABA SUR,CALLE,RAFAEL AVILA CAMACHO,8.0,,,,,,COLONIA,LINDA VISTA,,,,74070,21,PUEBLA,132,San Martín Texmelucan,1,San Martín Texmelucan de Labastida,004A,1,2481382470.0,,,Fijo,19.28507237,-98.4427231,2024-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",15,0.9537690440920226,1.0,CONCENTRACION,CLUSTER_015
10164173,21132314991000261000000000U5,BORDADOS EL AGUILA,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,MARTIRES DEL 7 DE ENERO,CALLE,FERROCARRIL,CALLE,CARRIL SAN MIGUEL,CALLE,AQUILES SERDAN,,SN,,,,,LOCALIDAD,SAN MARTIN TEXMELUCAN,,,,74000,21,PUEBLA,132,San Martín Texmelucan,1,San Martín Texmelucan de Labastida,004A,20,,,,Fijo,19.28703282,-98.44164409,2024-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",15,0.9022297363389844,1.0,CONCENTRACION,CLUSTER_015
8791528,21140314991000081000000000U0,BORDADOS ENTORNOS,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,AVENIDA,MIGUEL ALEMAN VALDES,AVENIDA,3 ORIENTE,AVENIDA,5 ORIENTE,CALLE,2 SUR,307.0,,,,,,COLONIA,CENTRO,,,,72760,21,PUEBLA,140,San Pedro Cholula,1,Cholula de Rivadavia,0056,27,2221172200.0,DIPBORDADOSCHOLULA@GMAIL.COM,,Fijo,19.06037514,-98.30771932,2019-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
10082641,21114314991000911000000000U3,BORDADOS ESTAMPADOS,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,PROLONGACION,14 SUR,PRIVADA,63 B ORIENTE,PRIVADA,63 D ORIENTE,PRIVADA,14 A SUR,6326.0,B,,,,,COLONIA,VILLA UNIVERSITARIA,,,,72589,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,5339,18,2213534482.0,,,Fijo,19.00325028,-98.20735797,2024-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
3439324,21114314991000531000000000U9,BORDADOS FORJADORES,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,BOULEVARD,FORJADORES DE PUEBLA,CALLE,MAXIMO SERDAN,CALLE,AQUILES SERDAN,AVENIDA,INSURGENTES,142.0,,,,,,AMPLIACION,IGNACIO ROMERO VARGAS,,,,72760,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,346A,17,,,,Fijo,19.07637647,-98.26265828,2011-03,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
11536634,21074314991000281000000000U7,BORDADOS GRAN DANES,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,AVENIDA,LAURELES,AVENIDA,TULIPANES,AVENIDA,FRAMBRUESOS,AVENIDA,FRAMBRUESOS,9.0,B,,,,,FRACCIONAMIENTO,PASEO DE LOS SAUCES,,,,74160,21,PUEBLA,74,Huejotzingo,95,Rancho de los Caballos,0330,3,2223579156.0,,,Fijo,19.17467651,-98.38896671,2024-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",7,0.2640152412851333,1.0,CONCENTRACION,CLUSTER_007
3362550,21114314991000472001000000U6,BORDADOS HYJ,COMERCIALIADORA H& J,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,AVENIDA,17 ORIENTE,CALLE,4 SUR,CALLE,2 SUR,AVENIDA,15 ORIENTE,218.0,,,,,,COLONIA,EL CARMEN,,,,72530,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,3760,4,,,,Fijo,19.03727899,-98.19991581,2014-12,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
3320143,21134314991000171100000000U2,BORDADOS LEVY,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,SAN PEDRO,PRIVADA,NINGUNO,CALLE,BUGAMBILIAS,CARRETERA,FEDERAL MEXICO A PUEBLA,,SN,,,,,COLONIA,CENTRO,,,,74110,21,PUEBLA,134,San Matías Tlalancaleca,1,San Matías Tlalancaleca,0044,12,2481541611.0,,,Fijo,19.32104236,-98.50194646,2014-12,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",12,0.6804929898911044,1.0,CONCENTRACION,CLUSTER_012
11473077,21114314991000901000000000U4,BORDADOS MARISE,MARIA CECILIA,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,CANTARITOS,CALLE,FRANCISCO I. MADERO,CALLE,ALTOS DE JALISCO,CALLE,NICOLAS BRAVO,81.0,,,,,,COLONIA,SAN PABLO XOCHIMIHUACAN,,,,72014,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,435A,25,2224224207.0,,,Fijo,19.09482476,-98.19763773,2024-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
9561968,21114811499013801000000000U3,BORDADOS MORBER,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,14 SUR,AVENIDA,9 ORIENTE,AVENIDA,11 ORIENTE,CALLE,16 SUR,914.0,,,,,,COLONIA,MOTOLINIA,,,,72538,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,378A,13,,,,Fijo,19.03636973,-98.19225364,2024-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
8341444,21114314991000831000000000U3,BORDADOS POR COMPUTADORA,CASA DIAZ JANT,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,AVENIDA 14 PONIENTE,CALLE,5 NORTE,CALLE,7 NORTE,AVENIDA,12 PONIENTE,509.0,B,,,,,COLONIA,CENTRO,,,,72000,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,0408,24,,,,Fijo,19.05166138,-98.19927005,2019-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
8090431,21136314991000231000000000U9,BORDADOS POR COMPUTADORA,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,AVENIDA,BERRIOZABAL,CALLE,NINGUNO,PRIVADA,NINGUNO,AVENIDA,AGUSTIN DE ITURBIDE,31.0,C,,,,,LOCALIDAD,SAN MIGUEL XOXTLA,,,,72620,21,PUEBLA,136,San Miguel Xoxtla,1,San Miguel Xoxtla,0049,58,2221939456.0,,,Fijo,19.16687143,-98.30530886,2019-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",19,0.6056599399159843,1.0,CONCENTRACION,CLUSTER_019
9693787,21119314991000091000000000U3,BORDADOS PUNTO M,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,AVENIDA,CUAUHTEMOC SUR,PRIVADA,CUAUHTEMOC,PRIVADA,NINGUNO,CALLE,RECTA CUAYANTLA,,SN,,,,,BARRIO,CUAYANTLA,,,,72821,21,PUEBLA,119,San Andrés Cholula,13,San Bernardino Tlaxcalancingo,0353,6,2229281320.0,,,Fijo,19.02319219,-98.2838614,2024-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,0.8,DISPERSO_RUIDO,RUIDO_DISPERSO
10148313,21119314991000061000000000U6,BORDADOS RELIGIOSOS,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,5 DE MAYO,PRIVADA,OCTAVA DE 5 DE MAYO,PRIVADA,SEXTA PRIVADA 5 DE MAYO,PRIVADA,NINGUNO,,SN,,,,,LOCALIDAD,SAN LUIS TEHUILOYOCAN,,,,72848,21,PUEBLA,119,San Andrés Cholula,9,San Luis Tehuiloyocan,0137,12,,,,Fijo,19.04263801,-98.33111252,2024-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",-1,0.0,1.0,DISPERSO_RUIDO,RUIDO_DISPERSO
3270522,21114463113001391010000000U7,BORDADOS RISE,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,AVENIDA,18 PONIENTE,CALLE,5 NORTE,CALLE,3 NORTE,AVENIDA,16 PONIENTE,315.0,,,1.0,716.0,717,COLONIA,CENTRO,MERCADO PUBLICO,5 DE MAYO,315,72000,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,0412,28,2225549518.0,,,Fijo,19.05265261,-98.19730904,2010-07,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
10592502,21114314991000891000000000U7,BORDADOS SANTA CLARA,NOEL HERNANDEZJUAREZ,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,AVENIDA,21 ORIENTE,CALLE,4 SUR,PRIVADA,21 ORIENTE,AVENIDA,19 ORIENTE,224.0,,,,,,COLONIA,EL CARMEN,,,,72530,21,PUEBLA,114,Puebla,1,Heroica Puebla de Zaragoza,3760,28,2218480917.0,,,Fijo,19.03538907,-98.20022787,2024-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes",20,1.0,1.0,CONCENTRACION,CLUSTER_020
