d_llave,clee,nom_est,raz_soc,cve_scian,desc_scian,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Numero exterior o kilometro,Letra exterior,Edificio,Edificio Piso,Numero interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado publico",Numero de local,Codigo Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,cve_loc,localidad,Area geoestadistica basica,Manzana,Numero de telefono,Correo electronico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporacion al DENUE,coincide_filtro_scian,coincide_filtro_texto,textil,mezclilla,humedo_explicito,lavado_generico,produccion,maquila,proceso_seco_explicito,scian_textil,scian_acabado_humedo,scian_lavanderia,sector_textil,evidencia_hidrica,dentro_cuenca,scian_3,scian_4,scian_6,actividad_lavanderia_tintoreria,actividad_acabado_textil,actividad_confeccion,actividad_fabricacion_telas,actividad_tejido_hilado,actividad_bordado_deshilado,senal_pantalon,senal_mezclilla_o_pantalon,universo_conceptual
3278138,21163339999000041021000000U0,ARTEMALI OCOXAL,ARTEMALI OCOXAL,313111,Preparación e hilado de fibras duras naturales,11 a 30 personas,CALLE,3 SUR,CALLE,7 PONIENTE,PRIVADA,7 PONIENTE,CALLE,5 SUR,519,,,,,,SECCION,CUARTA,,,,75100,21,PUEBLA,163,Tepatlaxco de Hidalgo,0001,Tepatlaxco de Hidalgo,014A,015,2232726617,ARTEMALI.ACOXAL@GMAIL.COM,WWW.ARTEMALI.COM.MX,Fijo,19.07671535,-97.96940854,2013-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11382766,21074315229002732000000000U1,ARTEMIO GARCIA SERRANO,MARQUILLA DE PANTALON,315229,Confección en serie de otra ropa exterior de materiales textiles,6 a 10 personas,CALLEJON,CALLEJON DE LA INDUSTRIA,CALLE,DONATO GUERRA,CALLE,INDEPENDENCIA,CALLE,PROVIDENCIA,3,,,,,,COLONIA,CENTRO,,,,74169,21,PUEBLA,074,Huejotzingo,0029,Santa Ana Xalmimilulco,0190,007,2482144489,,,Fijo,19.21129201,-98.38151913,2024-11,True,True,True,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315229,False,False,True,False,False,False,True,True,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9988141,21132314991000321000000000U7,ARTES DE BORDADO JULIETA,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,CAMINO A MOYOTZINGO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,3,,,,,,COLONIA,SAN BALTAZAR TEMAXCALAC,,,,74126,21,PUEBLA,132,San Martín Texmelucan,0015,Santa María Moyotzingo,0497,022,2481656065,,,Fijo,19.25798054,-98.40730287,2024-11,True,True,True,False,False,False,True,False,True,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3318499,21193313111000251000000000U4,ARTESANIA DE PALMA SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,GALENA ORIENTE,CALLE,NICOLAS BRAVO NORTE,CALLE,MANUEL AVILA CAMACHO SUR,CALLE,REFORMA ORIENTE,4,,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,016,,,,Fijo,18.83846829,-98.04763573,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11184079,21119315123000061000000000U5,ARTESANIAS,,315123,Fabricación de ropa exterior de tejido de punto,0 a 5 personas,CALLE,VEREDA,AVENIDA,9 ORIENTE,CALLE,NINGUNO,CALLE,5 NORTE,80,,,,,,COLONIA,SAN ANDRES,,,,72750,21,PUEBLA,119,San Andrés Cholula,0001,San Andrés Cholula,0194,038,2224699790,,,Semifijo,19.05795312,-98.30417007,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315123,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11373772,21119313111000031000000000U5,ARTESANIAS,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,VEREDA,AVENIDA,9 ORIENTE,CALLE,NINGUNO,CALLE,5 NORTE,17,,,,,,COLONIA,SAN ANDRES,,,,72750,21,PUEBLA,119,San Andrés Cholula,0001,San Andrés Cholula,0194,038,2212741274,,,Semifijo,19.05903157,-98.30339943,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9900535,21119315123000021000000000U9,ARTESANIAS,,315123,Fabricación de ropa exterior de tejido de punto,0 a 5 personas,CALLE,VEREDA,AVENIDA,9 ORIENTE,CALLE,NINGUNO,CALLE,5 NORTE,88,,,,,,COLONIA,SAN ANDRES,,,,72750,21,PUEBLA,119,San Andrés Cholula,0001,San Andrés Cholula,0194,038,,,,Semifijo,19.05784803,-98.30424271,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315123,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10423373,21119315123000031000000000U8,ARTESANIAS ANGEL,,315123,Fabricación de ropa exterior de tejido de punto,0 a 5 personas,CALLE,VEREDA,AVENIDA,9 ORIENTE,CALLE,NINGUNO,CALLE,5 NORTE,38,A,,,,,COLONIA,SAN ANDRES,,,,72750,21,PUEBLA,119,San Andrés Cholula,0001,San Andrés Cholula,0194,038,2211725053,,,Semifijo,19.05893388,-98.30349686,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3151,315123,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11660495,21015314992000081000000000U2,ARTESANIAS DE ALGODON,,314992,Fabricación de redes y otros productos de cordelería,0 a 5 personas,CALLE,SAN LORENZO,CALLE,NINGUNO,CALLE,5 DE MAYO,CALLE,ENCINOS,,SN,,,,,COLONIA,SAN LORENZO,,,,72990,21,PUEBLA,015,Amozoc,0001,Amozoc de Mota,0166,026,2222500874,,,Fijo,19.05170703,-98.09901294,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314992,False,False,False,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3318497,21193313111000141000000000U7,ARTESANIAS DE PALMA SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,25 DE DICIEMBRE SUR,CALLE,25 DE DICIEMBRE SUR,CALLE,HOSPITAL PONIENTE,OTRO(ESPECIFIQUE),ARROYO,36,,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,004,,,,Fijo,18.83585939,-98.04992534,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3318506,21193313111000011000000000U2,ARTESANIAS DE PALMA SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,REFORMA ORIENTE,CALLE,NINGUNO,,SN,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,030,,,,Fijo,18.83787603,-98.04334885,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3318438,21193313111000331000000000U4,ARTESANIAS DE PALMA SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,PRIVADA,INDEPENDENCIA NORTE,AVENIDA,INDEPENDENCIA PONIENTE,CALLE,AARON MERINO FERNANDEZ PONIENTE,CALLE,LA LOMA NORTE,11,,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,005A,019,,,,Fijo,18.84354088,-98.05286091,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3318485,21193313111000171000000000U4,ARTESANIAS DE PALMA SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,HIDALGO SUR,CALLE,POPOCATEPETL PONIENTE,CALLE,GALEANA PONIENTE,CALLE,MALINTZI SUR,18,,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,019,,,,Fijo,18.83932224,-98.05218145,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3318487,21193313111000381000000000U9,ARTESANIAS DE PALMA SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,HIDALGO SUR,CALLE,HIDALGO SUR,CALLE,AQUILES SERDAN,CALLE,25 DE DICIEMBRE,,SN,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,020,,,,Fijo,18.83888636,-98.05212905,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3318491,21193313111000311000000000U6,ARTESANIAS DE PALMA SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,REFORMA PONIENTE,CALLE,LA QUEBRADA SUR,CALLE,25 DE DICIEMBRE,CALLE,GALEANA PONIENTE,12,,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,024,,,,Fijo,18.83971271,-98.05072075,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3318498,21193313111000231000000000U6,ARTESANIAS DE PALMA SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,HIDALGO SUR,CALLE,REFORMA PONIENTE,CALLE,GALEANA PONIENTE,CALLE,25 DE DICIEMBRE,15,,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,023,,,,Fijo,18.84012318,-98.05201557,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3318490,21193313111000081000000000U5,ARTESANIAS DE PALMA SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,REFORMA PONIENTE,CALLE,LA QUEBRADA SUR,CALLE,25 DE DICIEMBRE,CALLE,GALEANA PONIENTE,14,,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,024,,,,Fijo,18.83974134,-98.05080579,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3501963,21193321991000171010000000U9,ARTESANIAS DE PALMA SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,GALEANA PONIENTE,CALLE,MALINTZI SUR,CALLE,HIDALGO SUR,CALLE,POPOCATEPETL PONIENTE,24,,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,019,,,,Fijo,18.83955972,-98.05325627,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3501972,21193321991000121010000000U4,ARTESANIAS DE PALMA SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,MANUEL AVILA CAMACHO SUR,CALLE,HOSPITAL PONIENTE,CALLE,POPOCATEPETL PONIENTE,CALLE,25 DE DICIEMBRE SUR,52,,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,002,,,,Fijo,18.83672113,-98.0493584,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3501950,21193314999000101010000000U8,ARTESANIAS EN PALMA,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,GALENA ORIENTE,CALLE,MANUEL AVILA CAMACHO SUR,CALLE,NICOLAS BRAVO NORTE,OTRO(ESPECIFIQUE),AREA VERDE,11,,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,010,,,,Fijo,18.83861688,-98.04862202,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3501951,21193314999000181000000000U0,ARTESANIAS EN PALMA SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,GALENA ORIENTE,CALLE,MANUEL AVILA CAMACHO SUR,CALLE,NICOLAS BRAVO NORTE,OTRO(ESPECIFIQUE),AREA VERDE,5,,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,010,,,,Fijo,18.83838946,-98.0476205,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3501961,21193314999000581000000000U1,ARTESANIAS EN PALMA SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,GALEANA PONIENTE,CALLE,MALINTZI SUR,CALLE,HIDALGO SUR,CALLE,POPOCATEPETL PONIENTE,,SN,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,019,,,,Fijo,18.83952377,-98.05301861,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3501967,21193321991000371000000000U5,ARTESANIAS EN PALMA SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,HIDALGO SUR,CALLE,POPOCATEPETL PONIENTE,CALLE,GALEANA PONIENTE,CALLE,MALINTZI SUR,18,A,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,019,,,,Fijo,18.83865389,-98.05224966,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3501937,21193314999000711000000000U4,ARTESANIAS EN PALMA SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,25 DE DICIEMBRE,CALLE,REFORMA PONIENTE,CALLE,GALEANA PONIENTE,CALLE,LA QUEBRADA SUR,14,,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,024,,,,Fijo,18.83975802,-98.0508857,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3501965,21193321991000071010000000U1,ARTESANIAS EN PALMA Y OTATE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,HIDALGO SUR,CALLE,POPOCATEPETL PONIENTE,CALLE,GALEANA PONIENTE,CALLE,MALINTZI SUR,20,,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,019,,,,Fijo,18.83902433,-98.05221185,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3501947,21193314999000401000000000U2,ARTESANIAS EN PALMA Y OTATE SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,REFORMA ORIENTE,CALLE,EMILIANO ZAPATA,CALLE,NINGUNO,CALLE,NINGUNO,23,,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,030,,,,Fijo,18.83867294,-98.04503293,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3501975,21193321991000241010000000U0,ARTESANIAS EN PETATE SIN NOMBRE,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,MAXIMINO AVILA CAMACHO SUR,CALLE,REFORMA ORIENTE,69,,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,030,,,,Fijo,18.83550697,-98.04292081,2010-07,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
10732337,21114313111000151000000000U2,ARTESANIAS JARDIN ECOLOGICO EL SOLTEPEC,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,BOULEVARD,CARLOS CAMACHO ESPIRITU,CALLE,5 SUR,CALLE,9 SUR,CALLE,3 PONIENTE,,SN,,,,,BARRIO,SAN MIGUEL,,,,72595,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,4275,003,2223737412,,,Fijo,18.96975927,-98.18717638,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
3501969,21193314999001061000000000U3,ARTESANIAS PALMA,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,POPOCATEPETL PONIENTE,CALLE,MALINTZI SUR,CALLE,HIDALGO SUR,CALLE,GALEANA PONIENTE,19,,,,,,PUEBLO,SAN JUAN TZICATLACOYAN,,,,75300,21,PUEBLA,193,Tzicatlacoyan,0001,Tzicatlacoyan,0064,019,,,,Fijo,18.83811395,-98.05289811,2014-12,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,False,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11620168,21074315224000081000000000U6,ARTESANIAS PARA CARNAVAL SIN NOMBRE,,315224,Confección en serie de disfraces y trajes típicos,0 a 5 personas,CALLE,AVENIDA LAS HUERTAS,CALLE,CORREGIDORA,PRIVADA,LAS HUERTAS,AVENIDA,ABASOLO,1323,,,,,,BARRIO,CUARTO BARRIO,,,,74158,21,PUEBLA,074,Huejotzingo,0001,Huejotzingo,010A,021,2481393693,,,Fijo,19.16739713,-98.40361347,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,315,3152,315224,False,False,True,False,False,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
11261521,21114313111000111000000000U6,ARTESANIAS REY LEON,,313111,Preparación e hilado de fibras duras naturales,0 a 5 personas,CALLE,25 SUR,CALLE,AVENIDA 37 PONIENTE,AVENIDA,35 PONIENTE,CALLE,23 SUR,3514,,,,,,COLONIA,BENITO JUAREZ,,,,72410,21,PUEBLA,114,Puebla,0001,Heroica Puebla de Zaragoza,2461,017,,,,Fijo,19.0394901,-98.22449692,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,313,3131,313111,False,False,False,False,True,False,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
9692451,21140314991000141000000000U2,ARTESANIAS SIN NOMBRE,,314991,"Confección, bordado y deshilado de productos textiles",0 a 5 personas,CALLE,2 NORTE,AVENIDA,MORELOS,AVENIDA,4 ORIENTE,CALLE,3 NORTE,8,,,,,,COLONIA,CENTRO,,,,72760,21,PUEBLA,140,San Pedro Cholula,0001,Cholula de Rivadavia,0520,023,,,,Semifijo,19.06236293,-98.30519094,2024-11,True,False,False,False,False,False,False,False,False,True,False,False,INCLUIR,SIN_EVIDENCIA,True,314,3149,314991,False,False,False,False,False,True,False,False,"Universo sectorial ampliado de actividades textiles, confección y servicios de lavandería/tintorería potencialmente relevantes"
